265,334,136.97084816
266,84,123.406306907
266,473,107.319448237
267,21,103.72396238
267,456,111.884566287
268,369,211.110105465
268,494,198.474391837
269,241,99.2495449912
270,42,25.2619019579
270,284,24.0565650949
271,94,58.0462739937
272,496,46.5852561224
274,111,60.2538107692
274,309,82.1910061078
277,283,71.9613178683
277,408,67.3863238278
277,426,64.2421195324
278,91,80.0521714592
278,310,78.9230935109
278,475,55.6222044446
280,18,25.7740065351
280,53,30.688123941
280,249,17.8831358403
282,36,61.9861285807
282,258,49.4916335135
283,451,101.739609585
283,457,104.481454913
286,182,100.23600462
289,461,84.2899463251
290,155,72.7306524024
291,119,49.0418311618
291,256,64.2571587952
291,342,45.4609214142
291,420,46.2907914395
292,26,100.129409425
293,134,48.9464752981
293,484,37.4254456698
294,184,16.8668065777
294,369,23.6758137542
294,475,16.2474395914
295,112,38.7746578054
295,497,60.4802871667
296,107,120.955860633
297,305,63.3436919622
298,489,55.1182515431
301,252,55.7469174315
308,128,24.9813348171
308,184,27.7884713404
309,27,72.2801641792
309,213,93.4561994226
312,11,53.0016530225
313,95,67.3911439848
313,377,65.0810668011
314,10,64.3085064934
317,371,31.6424820567
319,360,12.0177174291
320,311,14.3515074666
325,141,68.0320255601
327,46,67.4058979838
328,176,118.938243236
328,434,120.63858339
333,254,75.4995314454
336,17,63.7708813359
339,489,93.2622627938
341,481,55.962372156
342,484,85.7283314345
345,310,53.0840679618
345,370,53.0549526789
345,497,69.6483751309
347,20,16.7129124247
347,34,14.8253074782
349,213,38.3794073194
349,339,52.4588600776
350,395,80.7497245271
351,219,36.1173211738
351,294,65.4130213796
353,497,45.6148175009
354,20,183.777360113
354,340,214.841259834
355,170,43.1064302515
357,258,30.6099463662
357,332,20.3381629111
357,423,27.3888973972
358,349,32.7788092727
358,378,31.4594846545
360,465,78.9481919664
362,349,81.1674192235
364,256,135.361101236
365,316,29.2681824161
365,422,27.609968058
366,57,106.166649924
368,446,101.570820598
369,19,61.0521174869
369,164,64.6895990847
370,99,23.8853087076
370,175,27.6202796411
370,214,14.7167358942
373,190,77.5063285043
373,240,75.1202785106
373,314,89.2949405387
374,113,69.3731844521
374,349,68.2807260553
376,268,57.5472690342
380,128,29.3340277796
380,160,30.1666715037
380,286,30.9604056416
380,319,25.26863443
380,338,33.323973274
380,484,31.1773611967
382,225,22.3966987704
383,353,154.727548081
385,295,53.3711261297
385,422,45.2477715279
386,54,12.8559650093
389,78,41.2169479745
390,14,52.3055022995
395,442,25.4837883258
396,95,15.5840732969
396,422,20.0287706125
398,279,68.3561413383
398,448,63.7356513888
399,220,70.7276267112
399,336,91.367138977
400,134,46.1916698579
401,368,86.8771106539
401,434,65.4170449584
402,117,10.5107772644
402,171,20.1707491665
402,172,19.96536449
404,169,26.3334512924
404,446,36.7838662519
405,350,46.9052205802
411,280,67.2070144605
412,161,38.5051189423
414,180,117.493973667
416,109,107.839956023
416,342,78.2416550806
416,479,106.588898597
417,299,97.9737777478
417,326,71.0203675671
418,461,59.5940738603
419,99,15.1281318755
419,490,31.2866868578
422,228,56.9591599954
422,242,50.0121343391
423,206,74.2432041078
423,345,63.6724536213
423,381,70.2693375936
425,401,33.8808811562
426,177,67.0481045979
426,441,75.5575487294
428,260,45.7113348054
428,387,43.694169712
429,195,27.3641631723
429,449,29.3310934989
430,33,118.923673358
430,70,107.923239767
430,244,98.0185607481
430,296,100.865811301
430,307,116.28501042
433,62,105.651456803
433,201,108.326782438
433,369,119.776274617
434,294,95.9589315645
440,152,54.3088494642
441,224,86.9926444174
441,439,102.038909281
442,148,78.3556817998
442,254,68.1113186307
442,469,81.0005923991
444,27,40.8580708984
444,229,44.8397176941
444,344,36.4622905146
445,164,29.2483386762
445,309,34.2849858677
445,385,37.8691770271
449,57,50.9642125852
449,424,32.5000593715
450,174,59.7601596146
451,2,63.5412688972
452,17,132.756450973
453,81,109.964547552
453,433,109.376458224
454,460,69.5217969777
456,361,50.8739518555
457,14,22.7545211262
458,413,74.0996055673
460,110,65.4096630667
460,204,54.133047344
460,265,62.9407359394
460,474,37.2568979224
462,401,120.508452272
464,292,59.7821981548
465,329,93.2917873051
469,419,89.4033061388
470,397,28.5301798315
470,458,36.488217405
471,468,22.5913953752
474,481,50.2187114178
475,299,110.483370752
475,497,136.355403728
476,37,139.236268922
476,71,127.287571801
477,22,14.9898982105
477,226,14.3819253261
478,338,99.0853106318
481,64,91.0602100997
481,88,76.9658100581
482,55,54.3721686775
482,301,59.0234587601
482,392,60.9731106352
484,454,22.3026171868
487,312,86.4543059
488,472,87.919073486
491,270,82.1577179305
492,452,90.8492770509
494,245,59.6187572319
495,48,134.119634583
495,49,125.383738694
495,280,137.769849595
497,137,68.779824239
499,3,37.6981270201
499,75,39.2432950577
499,230,32.53537593
500,37,81.218417575
500,137,78.7151831742
500,269,76.3370936538
500,279,89.0791203327
502,293,93.359335879
505,57,68.1916542258
505,125,68.1196353929
507,276,79.6657477007
508,108,37.3096967314
508,166,43.3047056377
508,448,34.9316254208
509,144,51.8239280105
510,304,77.6717039055
510,318,79.5618568238
510,355,80.1350279219
510,374,69.516068421
512,64,75.1955356742
513,410,53.3936071821
514,316,65.4285536031
515,30,25.1067350455
515,111,30.0563621732
515,174,23.7816452243
522,275,14.8362234375
522,498,19.9539364229
524,61,61.4802673978
524,119,61.4973678522
524,251,72.3246222388
524,361,59.484924607
526,272,11.7882282655
527,183,76.0216399279
528,5,44.7008896805
530,84,76.1575325917
530,235,82.3194063487
534,326,55.9128334593
535,203,34.562822585
535,430,46.7216188165
536,155,28.9087025835
537,115,76.0555049468
537,118,63.1189754962
538,440,19.5600880051
539,312,54.1092385306
541,117,23.6443643348
541,232,32.8613260092
542,342,67.0095017886
543,30,31.409303632
543,135,39.0104028892
544,221,21.1138353753
545,175,57.0309713966
545,210,74.9293375373
546,115,103.032996721
549,330,77.1786385485
549,481,79.620252933
551,307,43.5865605494
552,206,112.506968515
554,59,73.5226582052
555,155,54.5338658487
557,156,81.6940672657
557,274,75.5250894881
561,40,74.547157663
561,88,68.7713868298
561,358,99.6645477907
561,469,60.1557932815
562,157,166.355079076
563,491,80.9828251
564,410,160.838154331
565,155,26.1615397752
565,321,31.5087187407
569,121,67.211375726
569,397,42.5016520664
570,382,56.9782999137
572,101,125.224862872
572,121,110.574447023
572,379,117.17785846
575,289,44.1909171321
575,403,52.1437724162
575,453,63.5214323566
578,89,74.4294310448
578,428,92.1364879638
581,126,83.1532398735
583,419,21.9079280861
583,478,31.8248627041
584,436,37.5307110088
586,100,22.864437278
588,258,55.0285757972
590,94,62.8290236846
590,369,59.3723223585
590,386,79.1700177189
591,491,25.8337893612
592,326,64.2132099307
593,327,29.8093133301
593,381,24.6519355632
594,499,53.6000570299
595,88,46.3722751486
595,346,59.5642824957
596,463,124.98774957
600,42,58.8763394704
600,137,60.6027088178
600,358,71.6343557676
602,86,73.3936985924
604,173,28.2576772042
604,419,22.6849227326
604,439,36.9890657301
604,496,29.2673257125
605,333,28.6764071018
605,482,22.5965112192
609,67,25.7317641924
610,158,33.088144172
610,419,38.9831618362
616,368,33.048124286
616,400,31.6194840306
616,490,20.5088906529
621,61,77.4792913971
621,196,68.5757951486
621,304,79.9246145031
622,280,9.99582648899
622,342,18.8926632043
626,318,92.9507676228
626,480,73.7286014172
627,26,88.3933492531
627,299,75.5476411682
629,244,59.6220503272
630,484,84.4144314826
631,214,86.0801473974
631,306,101.482031509
632,32,36.7576020803
634,70,44.9960421641
634,144,42.1988939599
634,177,42.9901391363
635,335,60.242650269
636,305,76.8599067158
637,203,92.066975621
638,23,41.4637638223
638,417,29.6801835146
639,368,59.2067124781
641,32,38.9689011648
641,253,31.5025708846
641,275,36.7176071975
641,282,33.5756498859
643,168,164.318280574
648,177,116.508680997
650,290,92.031274614
650,364,97.1497126742
651,335,54.7093522839
651,382,57.1181001431
652,188,81.4795649951
654,38,36.9342292182
654,480,42.2477217744
655,461,29.3643505061
656,275,46.1666775371
656,292,55.5728551878
659,196,111.902671184
661,405,85.5122905205
663,483,35.9922319363
664,201,33.4046873793
664,441,36.7412841003
665,449,26.0601484351
665,488,32.2199843957
667,192,79.8419352621
667,285,75.2195292233
667,381,80.854724075
668,22,26.6422304106
668,180,24.408535958
670,363,71.7635101833
671,366,126.869464965
674,65,114.906868569
675,271,40.0519298854
676,316,59.6634274175
676,374,56.4367277369
679,236,99.0111813666
681,45,92.6470473883
683,51,40.4745027993
684,192,36.0969985017
684,296,35.9778368935
684,373,23.2566172027
686,46,105.435914518
686,484,94.2046454445
691,334,126.453791629
691,440,119.153022901
692,330,80.1296195338
693,190,18.5505822991
693,241,22.0049210743
693,323,17.9409903561
693,374,11.3976949299
693,482,21.3495590026
694,244,19.7732963086
696,74,19.0006175989
696,120,22.6051235049
696,392,24.3672832538
697,490,75.1613757725
698,425,128.886673678
698,428,134.430591024
699,246,34.7630815559
701,161,153.740269644
702,232,87.9136515282
702,378,73.0925570982
703,308,23.0786071079
704,131,28.8568520143
704,248,33.5271195427
704,276,26.6429658771
706,222,35.456638672
707,311,133.87169902
707,387,130.108384361
708,9,37.7071870812
709,82,55.2829333676
709,260,41.490836813
709,392,51.121479242
710,124,23.5068496102
710,325,15.3569074138
711,337,82.0264907716
712,161,81.7390878326
714,77,115.749260883
715,465,31.0970199336
717,126,54.3174904301
718,142,82.2342316603
719,261,42.8191585452
719,268,53.3897616128
724,421,49.0393967388
727,259,60.9499858735
728,266,19.461012348
728,283,28.4982074672
731,327,122.977349851
732,426,53.4114369901
733,189,63.2106976596
734,198,29.4494543504
734,262,41.7230362465
739,11,35.5725159569
740,24,99.6688292976
743,158,33.7405744347
744,40,66.2198210365
744,431,66.0670093194
745,77,93.9921991165
745,273,93.1461088571
745,325,81.040883421
745,379,88.3872719594
746,85,91.4656192654
746,91,72.4934939881
748,438,42.1735597389
750,310,52.2216637879
750,353,51.0694420843
753,70,49.6375835112
753,442,60.2272495409
753,486,50.4924609126
756,164,87.029948079
760,154,29.784737046
760,210,36.2537370971
760,391,24.7111986282
760,400,24.9436457324
761,6,20.8018951402
762,3,84.2091582493
762,204,90.3691293997
762,482,99.0219104256
763,222,62.6273541462
764,230,102.685155642
764,462,100.422662005
767,314,52.9265357241
767,488,40.3180824911
769,271,85.0731130233
769,470,91.3990224266
770,17,38.3970023668
773,176,41.0531013173
773,323,36.1292382542
774,53,39.9519486126
774,308,55.5094632427
774,425,53.5434181248
776,409,11.2766823733
777,442,43.0096820275
778,238,62.4835178075
780,66,58.4086035938
780,98,56.6938370208
780,109,66.5057063053
781,455,87.5661988082
783,447,48.5514030497
784,228,83.214816169
785,178,60.9417705447
785,367,69.6754597586
786,352,143.889917314
791,239,81.2555352292
792,438,58.7938948264
793,232,37.6749792727
794,223,83.5257141261
795,210,26.9178460872
797,32,139.094680835
799,438,71.9130276559
799,490,51.3258899168
800,84,18.703552114
802,286,69.2015898355
802,385,79.7248299986
803,4,16.5088993898
805,0,56.0204978238
806,295,23.6080214135
808,444,23.0366175309
810,311,86.1956379206
810,475,87.1635611785
811,57,118.017472018
813,206,101.237850026
815,188,49.8326696313
816,315,48.8378887413
818,39,104.05139235
820,164,32.4135924605
821,397,63.67020204
822,377,124.633909321
824,201,145.643100398
824,243,156.898076107
824,389,123.115794875
825,235,55.9027566534
826,75,77.602502807
826,275,63.6063446745
827,188,40.9101875289
827,409,41.2561530174
829,249,64.4367062239
829,426,71.1517463746
831,45,70.0939556337
831,112,62.0968220064
832,306,120.406123592
832,404,139.273496759
833,109,109.551564443
833,365,121.334889083
833,367,118.979769558
835,332,65.1555579814
836,499,114.876770339
837,95,68.6964777619
837,301,87.082587639
838,20,42.1993090248
838,469,39.8651588611
841,53,61.6880548762
841,287,51.521354608
844,15,101.256455553
844,121,107.964115293
844,351,111.935225472
844,489,108.959624874
845,468,107.258801049
846,69,154.662717603
846,189,144.693996163
846,204,140.860689523
850,344,55.7125864228
850,458,47.0577719991
852,46,111.251160403
852,130,99.5652506289
854,333,35.7584750715
854,422,39.5277982916
855,322,23.3851452244
856,182,88.7201966088
856,287,80.9823841366
858,41,48.0427125894
859,369,148.280652634
860,13,123.229331638
861,261,22.3069068246
862,492,82.8278003267
863,37,38.0623533337
864,356,99.2946462936
867,170,45.5557150982
868,477,62.4055786934
871,154,55.7160491414
874,255,86.3334078208
874,351,117.868931589
878,168,48.8531869041
878,289,50.9118985509
879,161,139.881131558
880,276,23.8086294265
880,409,35.2480786173
881,5,27.6742888049
884,438,166.41775145
885,60,75.09297716
885,205,61.8424012407
885,311,74.6492230775
885,406,48.2027775556
886,320,20.8677286415
886,447,19.0712026684
887,288,66.4520634918
888,316,109.964457735
891,256,62.7161591596
892,191,19.0258075026
893,488,63.1985881905
894,314,30.7367668523
894,385,32.3742337819
895,13,101.884515719
895,224,97.4154484716
895,397,88.9689139157
895,431,84.6854306103
898,160,27.8352276737
898,298,22.8605247894
898,453,23.4030266387
900,282,122.84430353
902,476,77.4271427298
903,117,92.0895479527
905,0,23.2344206497
905,283,18.9955549652
906,204,40.5213226464
908,59,155.243037257
910,388,62.0104060005
911,482,94.0969355743
912,6,59.9516632103
912,496,82.3141753815
917,351,87.6583425372
919,387,21.2502480127
919,454,19.128092368
920,67,82.1987134788
921,196,80.9852411102
923,390,86.4826571275
925,20,30.4437164193
925,410,19.120805958
925,414,27.7716445777
926,438,120.216781696
928,13,90.1282015557
929,17,56.1156299018
929,143,51.9906928829
934,103,25.9424654631
936,390,16.1867381684
936,449,15.6076402756
938,12,57.2683694074
938,186,59.8465324566
938,415,75.3193312405
938,497,71.2055817189
939,353,19.9477372369
940,309,43.7961251858
941,179,78.6294530874
943,110,100.097766402
944,266,56.4229095318
946,5,47.430895158
946,322,48.7184397052
946,349,48.9027563359
946,373,55.2388976738
946,431,37.2320628801
946,482,47.6342056014
947,450,87.3986632073
948,31,17.2226042927
948,229,25.2819253771
949,3,83.0443631145
949,14,81.5323589933
949,41,74.4357105055
950,5,48.8179231655
950,45,48.2152941322
950,56,44.3467232196
950,178,46.930032768
951,39,102.860194179
952,212,133.838276735
953,468,84.3554199677
954,63,93.5023884676
954,237,82.5850075256
955,154,24.4491164464
955,270,20.3783628662
955,326,20.0316496183
958,440,59.1687402302
959,9,109.531976189
959,335,86.6932234538
960,12,26.9333952659
960,417,23.9811840756
961,349,159.505251829
961,426,151.94582431
963,285,29.7879515235
964,458,78.3660098712
966,13,22.822564739
966,469,21.6658976012
967,60,31.4911329511
967,232,17.3556029987
968,31,73.2061766425
970,360,59.1821063073
972,408,104.956765267
972,487,91.3361592851
975,14,69.687735429
975,186,77.3946062903
976,0,59.4584372224
976,164,67.2443672169
979,492,23.6466173656
984,106,48.6732144096
984,385,34.7544280908
985,289,47.0925357607
986,305,78.8236972845
986,477,59.2219660133
988,151,29.4360789438
988,166,26.0957868491
989,90,122.418610292
991,201,117.456739907
992,4,59.5627168366
992,398,53.7242963969
993,200,43.2640376529
997,59,69.5179883026
998,480,45.1602653333
1001,469,23.7064554041
1002,361,127.046969422
1004,9,67.317277186
1004,297,76.4972930077
1004,457,90.9012345488
1004,462,79.3332695346
1006,372,21.978939353
1007,61,75.0306081855
1008,234,87.0766037079
1009,209,64.0583148948
1010,178,85.8508661377
1010,280,80.2448861963
1012,9,67.4556364396
1013,252,45.1537208412
1014,219,93.3570528612
1015,111,17.508125192
1016,329,146.954305081
1017,97,127.396360134
1017,369,175.882623206
1018,278,90.2786980086
1018,403,91.4840370038
1019,119,107.027038166
1020,41,53.1338104291
1021,308,82.6414771629
1024,157,65.2291799464
1025,291,47.3965219981
1026,169,26.2482456428
1027,50,26.5717030608
1027,270,22.930370803
1030,92,14.2008887156
1031,171,154.236403204
1033,9,83.2335806249
1034,481,53.0479150179
1036,375,46.7264007483
1039,319,31.7192275442
1040,264,85.27030796
1042,47,104.714786009
1042,154,106.049549153
1044,361,53.7391566109
1048,32,54.7007409869
1048,192,44.4701954048
1048,238,57.4603776967
1048,392,50.231615909
1048,454,44.0920108902
1054,352,23.0301421464
1054,415,35.4770911265
1057,316,148.859762081
1058,14,73.8865028408
1058,361,84.5570721317
1058,383,75.1125336453
1059,414,9.26788943938
1059,469,16.3776545367
1061,359,62.929838066
1063,30,12.2101372975
1063,125,23.6205716227
1063,211,20.8045594485
1064,33,92.9492812541
1065,58,35.4074675464
1065,108,33.91046139
1065,339,29.9146405824
1065,416,38.0929451539
1066,322,22.89817184
1067,390,128.604211967
1069,322,14.9995229819
1071,458,45.5977086092
1076,327,94.6707209462
1076,377,106.922143037
1077,379,11.2497844814
1078,101,78.9810894627
1079,431,54.4923029436
1080,107,79.1289693525
1080,463,68.324291962
1081,279,70.5880991114
1085,40,59.2684205151
1085,206,50.8157356624
1086,340,67.7045463735
1088,191,56.9537569699
1089,364,33.6900007972
1090,72,43.7994214724
1090,400,43.5966649963
1091,266,30.2750746333
1092,215,47.5026622646
1095,416,20.9806579896
1096,235,41.9329457912
1097,386,72.9285561319
1100,456,203.610571483
1102,63,106.986698483
1102,214,105.6962062
1104,88,91.7744625206
1104,334,102.319105
1104,426,97.1238018724
1105,368,50.8702322967
1106,64,80.2216025218
1106,279,94.4962663063
1106,493,98.4201878651
1108,276,76.5318852444
1109,40,21.1829887074
1109,80,19.3020549886
1109,389,17.3824037055
1113,81,102.682083158
1115,302,71.6835007762
1115,461,65.7372410148
1116,90,37.705170943
1117,88,50.9046158133
1117,387,52.0097506674
1118,254,40.8642536169
1118,268,40.3889635039
1119,428,110.249152732
1119,467,100.747268147
1120,292,88.3453088836
1120,363,86.7392216773
1120,440,83.2096698843
1121,281,93.0698492165
1121,498,97.0534908211
1123,263,60.9894990916
1125,307,112.593056146
1126,375,31.9697427616
1127,121,45.4431718401
1129,159,59.5641795657
1131,185,43.7188225747
1131,494,42.4074871467
1132,411,26.118488151
1134,49,120.551093696
1134,268,115.33890477
1135,161,28.893421284
1136,2,110.420194104
1137,83,118.492976048
1137,171,133.25515898
1137,274,142.775159995
1138,266,29.8065632578
1139,99,45.9614529882
1140,53,85.2282812709
1140,124,78.6231720632
1141,24,109.653589276
1141,43,97.7703025469
1141,191,96.5294829269
1142,194,20.9454966974
1142,489,14.3233927842
1144,119,88.5816358653
1145,55,73.7950401336
1147,208,69.0128256831
1147,352,61.2104607928
1147,353,62.8909421136
1147,357,44.1882086719
1148,26,118.354009664
1148,299,126.764854061
1149,222,119.030488851
1149,322,111.590495284
1151,389,16.0682695412
1153,463,78.577494385
1155,411,79.1651646712
1155,446,61.1047297544
1156,180,26.3306478429
1157,104,34.363478303
1159,174,62.9432956025
1159,379,52.5130917374
1160,246,26.69190529
1163,168,45.4293004879
1165,332,85.2218533321
1166,65,29.0986515529
1166,218,29.2327273393
1166,475,20.5072080657
1167,255,52.5004281214
1168,329,50.0861970188
1168,495,68.8869560068
1169,275,15.1143169067
1169,328,14.8075661982
1169,449,11.3817408055
1173,71,95.9153619798
1174,432,35.0039194269
1175,364,69.963451652
1176,98,45.1692811063
1176,250,59.1780157545
1176,368,51.3242978283
1177,57,70.2284726466
1179,19,58.9755772295
1181,175,52.877611666
1182,114,50.5939514327
1183,119,42.8017534622
1186,27,103.399563801
1186,77,123.247058413
1186,411,100.273107399
1187,347,190.027694934
1189,342,133.625534478
1190,388,144.625906974
1190,424,147.719429563
1191,258,57.5019765222
1191,441,62.661937983
1193,494,62.3794230507
1196,20,44.6299804108
1196,123,53.2454703212
1197,315,27.8700134792
1198,31,73.7517887683
1198,313,99.2035947593
1199,445,40.3913612633
1201,439,12.6938444399
1204,132,69.5719929974
1204,437,57.7261361925
1206,43,69.6558170475
1208,55,76.0554433411
1209,90,133.874165925
1211,192,78.8886024752
1211,256,84.251379102
1213,353,73.3286345917
1215,195,78.0114778589
1215,392,92.4420155299
1218,71,79.7232130652
1218,278,113.423446156
1219,17,32.6813287164
1219,162,28.067385196
1219,380,29.6385274282
1219,470,11.8373992595
1221,108,22.295982619
1222,101,40.4166330481
1222,130,53.9462215841
1222,264,54.4717892878
1222,438,40.6444850558
1223,129,50.2701973047
1225,218,38.5030652851
1225,364,20.7980547169
1226,175,30.2760237559
1226,318,23.1228110508
1228,93,80.8490315323
1228,320,107.835988285
1229,265,32.5132954625
1230,6,60.8632530343
1230,117,55.8802578291
1232,417,44.9101296312
1235,314,89.1684889128
1236,92,98.0657123715
1237,280,58.3612576579
1239,71,55.1627959669
1239,171,53.5286823726
1240,147,43.7714174807
1240,243,38.775646803
1242,298,62.7798495556
1242,360,78.9021330358
1243,27,102.025020352
1245,75,73.9037354198
1245,418,80.0925915678
1248,22,100.285439502
1249,385,89.5766495683
1254,47,51.9949430792
1254,89,50.201470546
1254,354,54.6257583448
1254,475,55.0592028588
1256,162,63.0381391825
1256,424,81.5994415322
1257,158,18.5214980675
1258,186,22.1279260574
1258,284,26.2015467265
1258,456,34.2039547909
1259,32,148.164258034
1259,286,132.815085253
1259,369,145.221560861
1259,490,125.252871418
1261,6,75.8963451537
1262,32,50.6192943358
1262,369,57.2467970943
1262,372,50.3220397255
1263,3,60.4352528963
1264,201,55.7663056634
1264,267,50.0120745966
1267,213,73.0594951934
1267,409,58.9325282288
1267,412,75.8955445925
1268,10,73.2123869638
1268,108,74.1359937611
1268,347,58.1937275915
1268,424,81.0070379181
1269,283,160.93150698
1270,166,25.0788613415
1270,455,19.2101231448
1271,292,29.9648151741
1271,405,27.307421153
1272,271,25.4062784856
1274,174,86.0611122776
1275,28,60.6953207406
1275,80,65.9786781743
1275,113,59.2560141112
1276,46,59.1326506257
1276,357,49.2337001775
1278,62,17.3066702428
1281,14,45.1738617834
1282,367,45.1906433827
1283,256,48.7196166912
1284,327,88.8384230255
1286,389,32.6051871456
1287,497,21.0643968845
1288,226,50.105977311
1288,248,52.4521993612
1289,91,56.1526671695
1289,300,74.1028538643
1289,343,82.99728497
1290,61,100.637281438
1290,429,65.7694705245
1294,21,15.9530344562
1294,59,18.66201736
1295,413,84.8563201086
1296,25,62.9850598339
1296,303,63.5101231482
1299,250,65.6434930884
1300,301,111.654425307
1304,100,29.4819785144
1306,196,36.5493637053
1307,187,18.7854864598
1307,380,16.3929429816
1308,236,120.106111003
1308,247,98.486234816
1308,370,94.9765805837
1310,42,114.102176778
1312,303,69.034839251
1313,93,17.110141141
1313,211,13.5783838866
1314,116,36.3656203951
1314,179,60.7484700265
1314,258,46.6937181674
1315,151,33.0477637664
1318,267,47.1805996604
1321,415,85.6288840978
1322,170,45.2971119773
1324,145,91.2538654883
1324,467,75.608528474
1325,311,79.7855357741
1326,427,38.0728893314
1327,106,41.5475985187
1327,244,40.8936769964
1327,360,46.5286488861
1327,418,58.5026991059
1331,115,35.7283130843
1332,105,136.637454175
1333,36,32.8131415713
1333,118,30.8408868319
1336,302,80.1365155208
1337,458,75.4194667082
1338,145,24.7437967532
1340,275,50.822068283
1342,51,20.2272126254
1342,343,36.7286996214
1342,397,19.2306342608
1343,219,130.836956846
1345,37,106.090488288
1345,238,116.346224649
1345,270,90.8805545164
1345,368,90.2108258328
1347,432,11.3925042
1352,90,94.228670196
1352,163,129.57165242
1353,85,129.805944018
1354,29,60.7884369814
